text,humor
A 40-year-old man called me swell. What the heck do I do now?,True
Your tongue weighs practically nothing. So why can't you hold it?,True
"Has Tiny biceps, but they are getting fatter in the middle.",True
Odd? I'm completely whacked.,True
My friend tells me I am too lazy to think for myself. What's he mean?,True
"Even if there is nothing to say, that hasn't stopped some people.",True
"Honey, would you like a snack? ""No"" Then would you make me one?",True
"If you want flattery girls, I'm your man. I have a steam roller ready to use.",True
"If all else fails, lower your standards.",True
"You're not living longer, you're just dying slower!",True
"Bumper Sticker: Keep honking, I'm reloading.",True
"I ran out of sick days, so now I call in dead.",True
I don't use toilet paper. I use hindkerchifs.,True
I knew I was going bald when it kept taking me longer and longer to wash my face.,True
A dictionary is the only place where eighth comes before first.,True
Money does grow on trees! Banks have branches don't they?,True
"With Harry Potter, Oprah, and letterman all done, I guess the world is really ending.",True
"That Ke$ha song, Blah Blah Blah, the Chase she was talking about, yeah. It's me.",True
We no longer live in the real world. We live in the reel world.,True
Of course it's in the last place you look. You're not gonna keep looking after that..right?,True
Why are all blonde jokes one-liners? So men can understand them.,True
"When i grow older, I want to be a couple with my wife.. Not a couple of parents.",True
While driving the car on a cross country trip I decided to lose 120 pounds of ugly fat... I left my wife at a rest stop...,True
"Wife: germs last on paper money for up to 27 days! Husband: *opens empty wallet* don't worry, we're safe.",True
"Tsk..a slinky riding the escalator. I swear, laziness has taken over this country!",True
"As Mr Peanut left his house, he said to his wife, ""see you, I'll be back in a Jif""",True
"I dropped 30 lbs over the summer. ""oh yeah? And what happened to your foot?"" that's where I dropped the 30 lb sandbag.",True
I like putting notes on peoples windshields saying I smashes their car and did an amazing job fixing it.,True
Facebook Movie showtimes: 4:00 6:00 8:00 10:00.  Twitter Showtimes: 4:00 4:02 4:06 4:08,True
"Humpty Dumpty's last words. "" man I had a good summer. I just hope I have a great fall!""",True
The only time you would ever would want to wear a vegetable costume is in a gladiator stadium full of carnivores,True
"Marriage is grand, but divorce is 50 grand.",True
Indebted: when you use your visa to pay off your MasterCard.,True
Should Jack be considered a number?,True
Big TV dinners=big TVs,True
"My friends' kids' names began from a-z. after they had George, they named their next girl Zack. I don't think they wanted anymore kids.",True
What do you say to God when he sneezes?,True
"When I was born, the doctor came  to the waiting room and said to my father, I'm very sorry. We did everything we could. But he pulled thru",True
"I was an ugly kid, when I played in the sandbox, the cat kept covering me up.",True
"A girl called me, she told me to come over because no one was home. Sure enough, no one was there.",True
"If winning isn't everything, why do we keep score?",True
"If God meant for us to be naked, he would have fit our skin better on.",True
I don't consider myself bald. I consider myself taller than my hair.,True
What did the cannibal do after he dumped his girlfriend? Wiped his butt.,True
"Why do people have hot water heaters? If the waters hot, why heat it?",True
"If you steal a clean slate, does it go on your record?",True
I hope baby oil doesn't come from where it says it does..,True
"What happens if a book on how to fail, sells? Is it now a success?",True
If you urinate in a pair of swim goggles and strap them to your face you won't need Instagram anymore.,True
Need experience for job. Need job for experience.,True
What did the triangle say to the circle? You're so pointless.,True
My friend dropped his box of Italian pastries on the floor. I cannoli imagine what he must be going through.,True
"I was going to look for my missing watch, but I could never find the time.",True
"The common misconception that polar bears live in Antarctica is crazy, that place is unbearable.",True
"A pirate who wants to stay healthy takes Vitamin ""Sea"".",True
How much does a hipster weigh? An instagram.,True
Having sex in elevators is wrong on so many levels.,True
I can't stand math teachers. They've got too many problems.,True
My girlfriend changed after she became a vegetarian. It's like I've never seen herbivore.,True
"""They told me to play safe, so I played with one"" - Thief",True
If 'being obnoxious' was an Olympic event you'd win every time!,True
"""Nothing is really lost until your mom can't find it.""",True
Sleep + social life = bad grades. Good grades + sleep = no social life. Good grades + social life = no sleep.,True
Once upon a time I accidentialy smashed my face in the keyboard and wrote the 5th Twighlight book.,True
Chuck Norris doesn't flush his toilet. He just scares the shit out of it!,True
Saw a flying saucer today. It appeared right after the flying cup that my girlfriend threw at me.,True
"I found the key to success. Now, I just need to find the lock.",True
A wise man once said nothing.,True
"My fan has three speeds: useless, useless and wind tunnel.",True
"You should check out this really expensive chair I just bought. It's in Section 6, row 20 at the stadium.",True
"The five stages of Monday: Denial, Anger, Bargaining, Depression, Wine.",True
"Sophisticated listening devices are nothing new. Where I live, we call them 'neighbors'.",True
People say 60 is the new 40...the cop that pulled me over this morning disagreed.,True
"When Aryabhatta checked my exam papers, he invented zero.",True
"According to all the latest reports, there was no truth in any of the earlier reports.",True
Math: Only place where people buy 60 watermelons and no one wonders why.,True
I used to think that getting dumped is the worst feeling in the world until last night when a 5 GB download failed at 99%.,True
My girlfriend and I broke up due to religious differences... She failed to worship me,True
"My neighbors loved the music so much when I turned it up, that they invited the police to listen.",True
"Women drivers are like stars in the sky. You can see them, but they can't see you.",True
A burp is just a fart that took the elevator.,True
The first rule for those with a bad memory: 1),True
The letter 'q' needs to get a real job.,True
The closest to perfection most people ever get is when they're filling out a job application.,True
CAUTION: Reading the entire medication warning may cause drowsi....,True
Falling in love is like riding a bike. There's always a chance you might get run over.,True
"Tomorrow: A mystical land where 99% of all human productivity, motivation, and achievement is stored.",True
"You should know you'll get loud when you start drinking. It says right there on the label, ""Alcohol by volume.""",True
The way to fight a woman is with your hat. Grab it and run.,True
Someone tell Facebook that all relationships are complicated.,True
I wish some conversations came with a fast-forward button.,True
My apathy is at an all time whatever.,True
"Hey, to whoever invented the zero: Thanks for nothing.",True
I was the first person to injure themselves during The Safety Dance.,True
I wish I could remember that joke I heard about Alzheimer's.,True
Just saw a politician trying to save both faces.,True
"Wow what a rush, I was just recognized in public! I didn't think that wanted poster was still in circulation.",True
"If anyone lost a roll of hundred dollar bills, with a rubber band around it...... I found the rubber band.",True
"This day is pregnant with possibilities, but I just found out they're not mine.",True
"Very few things upset my wife. So, it makes me feel rather special to be one of them.",True
"WARNING: If you do it right the first time, they'll ask you to do it again.",True
Socks have the highest divorce rate.,True
"Wife and daughter are out of town, which means I'm the man of the house now.",True
Let's grow old together. You go first.,True
"I live life in the fast lane ... with a stream of cars behind me, horns blaring.",True
A fool and his money are never around when you need them.,True
"Men look at a woman's behind and go ""Oh! What an ass!"" Women look at a man's face and go ""Oh! What an ass!""",True
My brother's in prison for something he didn't do. He didn't run fast enough.,True
"They shouldn't call it ""office politics"", if you can't really vote out the bosses.",True
"You can tell a lot by the way a woman walks. Like if she walks away, she's probably not into you.",True
I have reliable inside information about Apple's next product. I will not be able to afford it.,True
I really need to stop talking to my cat. Right meow.,True
I have some jokes about unemployment but they need some work.,True
Twitter has saved me from a terrifying keeping-my-thoughts-to-myself addiction.,True
Let's all get drunk and correct each other's grammar.,True
That awkward moment when someone you hate thinks your opinion is valid.,True
Titanic 3D is out. You guys think they'll see the iceberg this time?,True
"The ""National Tell A Lie Day"" was just another day for every politician.",True
"The most terrifying thing a woman can say to me is ""notice anything different?""",True
"Galaxy Note jokes are the new ""Yo Mamma So Fat"" jokes.",True
Men think about sex every sex words. I mean six words.,True
"The three fastest means of communication: Telephone, Television, Twitter and tell-a woman.",True
"What is the similarity between Bill Gates & me? Don't know? 
He never comes to my house & I never go to his house EGO PROBLEMS YOU KNOW.",True
Pretending to write when the teacher starts calling on random people.,True
Immature: A word boring people use to describe fun people.,True
A bikini is an outfit where 90% of a women's body is exposed and men are decent enough to stare at the 10% that is covered.,True
"I changed my car horn sound to gunshots, people move out of the way much faster now.",True
"When I die, I want to be buried with some random animal bone like a Giraffe, just to confuse future archaeologists.",True
No one makes a bigger deal about driving to work than firetrucks.,True
"If you want a successful relationship, find someone who likes the same thermostat setting you do.",True
I'm really tired from all of this metamorphosizing from a single cell.,True
I don't know why the boss calls it a week's wages when it only lasts for a day.,True
"Every once in a while, it's important to show my kids who's boss. (I do this by pointing to my wife.)",True
Can you sue a Chinese restaurant for damages incurred as a result of bad fortune cookie advice?,True
"Somewhere, a smart Laser eye surgeon has an office full of brochures that are all slightly out of focus.",True
"""What's the definition of anxiety?"" 
""The half of the time when you're worried about the other half of the time.""",True
Life is full of disappointments and I'm full of life.,True
Health insurance and homeowner's insurance are the same thing to a Turtle.,True
I used to own a party balloon company but I couldn't keep up with the high cost of inflation.,True
I don't understand how crows can fly so straight when there's so many crow bars around.,True
A bear hug isn't truly a bear hug unless it's administered by a real bear.,True
"Hundreds of kids are shipped off to ""Mime Boarding School"" every year, never to be heard from again.",True
I like to lead by bad example.,True
"You haven't truly won an argument until the other person says ""whatever.""",True
"It doesn’t matter what it is. If it glows in the dark, It's automatically cool.",True
"After reading this you will notice that the the brain doesn't notice the second ""the"".",True
The speed I drive my car is related to the type of music I'm listening to.,True
The tooth fairy teaches children that they can sell their body parts for money.,True
I don't have bad handwriting. I have my own font.,True
Whoever said that I can't cook obviously hasn't tasted my cereal.,True
"I don't have a short temper, I just have a quick reaction to bullsh*t.",True
"I MUSTACHE you a question, but I'll SHAVE it for later.",True
Grammar is the difference between knowing your shit and knowing you're shit.,True
Kiss me if I'm wrong. But dinosaurs still exist right?,True
"Committing suicide is a 6 step process. 
Step 1: Find the edge of a cliff....
....now take 5 more steps.",True
Cashiers are always checking me out.,True
"""You're like a coin."" ... 
""Awwww, valuable?"" ... 
""Nope, two faced""",True
"I asked my girl what she wanted for Christmas this year, and she said ""Surprise me""... So I phoned her from Hawaii.",True
"I was pulled over by the police... ""Have we been drinking sir"" ""No"" I replied. ""I don't remember you buying me a pint""",True
"Roses are dead, Violets are dead, I'm shit at gardening.",True
"Truth is like the sun. You can shut it out for a time, but it isn't going away.",True
I always try not to judge people. Which is probably why I lost my job as a judge!,True
"I used to like my neighbours, until they put a password on their Wi-Fi.",True
"Officer to drunk boy : ""How high are you?"" Drunk Boy: No officer, its ""Hi! How are you?""",True
"What do cows do for entertainment?
They rent ""moovies"".",True
After (M)onday and (T)uesday even the week says WTF!,True
"Yesterday I sent out a text saying, ""Hey I lost my phone, will you call it?"" 10 people called me. I need smarter friends.",True
"When you really want to slap someone, do it and say ""Mosquito!!""",True
My Dad was behind bars for twenty years. Heck of a bartender he was.,True
I looked at your trophy wife. I see you didn't win first place.,True
My imaginary friends are real. They just happen to be friends with other people except me.,True
I'm having a bit of car trouble...mainly because I can't afford to put gas in it.,True
Lost an hour. Bet it's somewhere with my keys.,True
I always learn from the mistake of others who take my advice.,True
I got slapped at work today. I only asked if she spits or swallows. It seemed like a reasonable question considering we work as wine tasters,True
You're everything I never wanted.,True
Sometimes pain is just nature's way of telling you that you're the nail instead of the hammer.,True
My Sony receiver just told me to standby as it was turning off. Next thing you know it'll want me to hug it.,True
My boss has a heart of gold. Or whatever metal they're using these days to make robot hearts.,True
A paper cut is a tree's last revenge.,True
"If 14th March was truly a Pi Day, then it would never end.",True
"Sometimes, I wish I could hit the snooze button on coworkers.",True
It's a shame that stupidity can't be converted into a usable energy source.,True
"Most mathematicians don't realize, there's an easy way to round Pi. Just add an ""e"".",True
"For all the things done in its name, Love should complain more about identity theft.",True
Robots are never anxious because they have nerves of steel.,True
You never truly understand something unless you can explain it to your grandmother.,True
Karma is only a bitch if you are.,True
I can't put into words how much I love my wife. I'm illiterate!,True
Being sick can really affect your grades in school. The kid my son cheats off of was out all last week.,True
"I had three dates today. They were incredible. Three more tomorrow. Thing is, I have to finish this box of dates before it expires.",True
I tried to kill a spider with hair spray. It's still alive but its hair look amazing!,True
My new house has a circular driveway. I can't get out.,True
"Place a STUDENT DRIVER sign on top of your car, and suddenly nobody suspects you of drunk driving.",True
I got the chips for my Super Bowl party. The dips should be arriving any minute.,True
"Childhood is like being drunk. Everyone remembers what you did, except you.",True
"My calculator is missing the minus button but, on the plus side, it still works.",True
A criminal's best asset is his lie ability.,True
I just got off the phone with my mother. She called 12 years ago.,True
"My body is a temple. That is, it feels and looks like something that was destroyed by the Romans some 2500 years ago.",True
"If I have to work for an idiot, I might as well work for myself.",True
"If your feet smell and your nose runs, you're built upside down.",True
"Once in a while I take the blame when the dog farts, just to pay him back.",True
"Wanted to be a farmer at one time, but it turned out to be the wrong field for me.",True
Know what the two pessimists did when they first met? They shook their heads.,True
I did not fight my way up the food chain to be a vegetarian.p162,True
Marriage is a relationship in which one person is always right and the other is the husband!,True
I have a phone interview tomorrow. What are some good questions to ask a phone?,True
I'd put more jokes about sex on here but I don't know much about it. I'm a married man.,True
"Beer doesn't make you FAT, it makes you LEAN....Against walls, tables, chairs, floors, and ugly people.",True
While driving yesterday I saw a banana peel in the road and instinctively swerved to avoid it....thanks Mario Kart.,True
The boss says they passed over a lot of good people before they hired me.,True
"Doctor: ""The best thing you can do is give up drinking and smoking and eat healthy foods."" 
Patient: ""What's the second best thing?""",True
"George Washington could not tell a lie, and thus would be an abject failure in politics today.",True
"My ex-wife believed marriage should be between a man, a woman, her mother, her sisters, & the neighbors across the street.",True
"People from the east and west coasts call this part of the country ""the heartland"" so they can bypass it.",True
They say 5 out of 4 people have problems with fractions.,True
"We will continue having meetings, everyday, until I find out why no work is getting done.",True
"""Doctor! Doctor! I snore so loudly, I wake myself up at night.""
""Have you tried sleeping in another room?""",True
My wife has a contract to give lectures. It's called a marriage license.,True
Today I told my mom I broke into a homeless man house. She grounded me.p176,True
"Changed my computer password to ""silence"". Apparently the wife doesn't know that word.",True
Got a new job working at the police station sketching pictures of suspects. I'm a con artist.,True
"Math may not teach us how to add love or how to minus hate. But it gives us every reason to hope that ""every problem has a solution"".",True
I just read an article about the wages of alcoholism. So wait... you can get paid for that?,True
"If loving you is wrong, I've probably loved you.",True
"10 things you will never know about me: 
1-",True
Every new McDonald's creates 40 jobs. 20 dentists and 20 heart surgeons!,True
"Pizza is like sex, when it is good it's VERY GOOD, when it's bad...it's still pretty good.",True
Laziness is nothing more than the habit of resting before you get tired.,True
I'm for politicians doing two terms. One in office and one in jail.,True
Popcorn is probably my favorite food that explodes before you eat it.,True
The main ingredient in hand sanitizer is paranoia.,True
"The tongue weighs practically nothing, but only a few people can hold it.",True
"A pessimist counting his blessings, ""10...9...8...7...6...5...""",True
"Remember, there are two words in life that will open a lot of doors for you. Push and Pull.",True
The only thing longer than my honey-do list is my honey-don't list.,True
Tip to reduce weight: Turn your head to the left then turn to the right. Repeat this exercise every time you are offered something to eat.,True
"I start everyday with a sit up. I've done nearly 10,000 so far.",True
"If adult diapers are called 'Depends', then baby diapers should be called 'Definitely'.",True
If you want my opinion you'll have to ask my wife for it.,True
Yesterday was International Women's Day. It was actually supposed to be held on the day before yesterday but they took too long to get ready,True
Fable: a story told by a teenager arriving home three hours after curfew.,True
I always cry at the same spot in the movies. Right at the ticket window.,True
"At the bank, I told the cashier, ""I'd like to open a joint account please."" 
Cashier: ""OK, with whom?"" 
Me: ""Whoever has lots of money.""",True
You never realize what you have till its gone... Toilet paper is a good example.,True
First rule of gun safety: Don't piss me off.,True
"Before you wed that lawyer, remember you're about to marry someone who's been professionally trained to argue.",True
"How do you know an Asian broke into your home? Your dog has been eaten, math homework's done, &amp, he's still trying to leave your driveway.",True
"What are the pros and cons of wearing two watches? On one hand, you have a watch, but on the other hand, you have a watch.",True
I had to take the batteries out of the carbon monoxide detector last night. The loud beeping was giving me a headache and made me feel dizzy,True
I invented a new word. Plagiarism.,True
9 out of 10 doctors recommended for children to drink water instead of soda. That 1 doctor lives in flint michigan,True
"Girlfriend: ""I'm sick of you pretending you're a detective. I think we should split up.""
Me: ""Good idea. We can cover more ground that way.""",True
"My Dad got a new pair of pants. When I asked him how they fit, he said, ""like a cheap castle"". When I looked confused he said, ""no ballroom""",True
The other day a clown held the door open for me. It was a nice jester.,True
I beat a black belt at karate. My next challenger is a green sock.,True
I can't believe I got fired from the calendar factory. All I did was take a day off.,True
"A local movie theater was robbed of $600 worth of merchandise. The suspects stole 3 medium popcorns, 1 bag of skittles &amp, 4 small diet cokes.",True
"What did one butt cheek say to the other? If we stick together, we can stop this shit.",True
Did you see that Sargento Cheese is going to stop selling shredded cheese? They're trying to make America grate again,True
How do you know Justin Bieber is Canadian? Only a Canadian could get a #1 on Billboard with a song called Sorry.,True
Will glass coffins be a success? Remains to be seen.,True
What does a turtle and a pedophile have in common? They both want to get there before the hare does.,True
I was wondering what my parents did without the internet. None of my 13 siblings could tell me,True
"My girl caught me blowing my dick with the air dryer, and asked what I was doing. Apparently, ""Heating your dinner"" wasn't a good answer.",True
"When Alexander Graham Bell finally finished inventing the telephone, he had 3 missed calls from Chuck Norris.",True
"I went to a restaurant yesterday &amp, the waitress had a black eye. When I ordered I spoke very slowly, because clearly she didn't listen well.",True
9 years ago I asked the girl of my dreams out on a date. Today I asked her to marry me. She said no both times.,True
What does Arnold Schwarzenegger call a colonoscopy? A Cameron Diaz #SayItOutLoud,True
"Three people having sex is called a threesome &amp, four people having sex is called a foursome. I guess that's why everyone calls me handsome!",True
"""Son, I don't think you're cut out to be a mime."" ""Was it something I said?"" Asks the son. ""Yes.""",True
What's the difference between boy scouts and Jews? Boy scouts always come back from camp!,True
What's the best thing about being black? Not having to listen to awful dad jokes.,True
Why did the chicken cross the basketball court? He heard the ref was blowing fouls,True
Do special ed teachers mark late students as tardy?,True
What's the difference between Bill Cosby and a Rap artist? The art,True
Why are Mike Tyson's eyes always red after sex? Pepper Spray,True
My wife told me I'm not allowed to impersonate a flamingo anymore. I had to put my foot down.,True
"My girlfriend peed her pants and asked me if she was still beautiful. I told her, ""urinate out of ten.""",True
"I bought the world's worst thesaurus yesterday. Not only is it terrible, it's terrible.",True
My lesbian neighbors got me a Rolex for Christmas. I guess they misunderstood when I said I wanna watch.,True
"I'm getting a little tired of these people coming to my door telling me I need to be ""saved"" or ""I'll burn""... Stupid firefighters.",True
What kind of organization is Atheism? Non-prophet.,True
"I told my wife we can have sex or go see Star Wars, she said, I'm on my period &amp, Star Wars is sold out. She pulled some strings &amp, got me in.",True
"My friend asked me if the new Star Wars was in 3D. I said, yes, but they R2D2.",True
What's the rudest type of Elf? The GofuckyoursELF,True
Abortions are so fun. It really brings out the kid in you,True
5 out of 6 scientists say Russian Roulette is safe.,True
What do you call cows that don't have a sense of humor? Feminists.,True
Why do Indians hate snow? It's white and it's on their land.,True
I'm 36 but have the body of an 18-year-old.  The police are pretty upset about it.,True
I got arrested for killing a black man. They charged me with impersonating a police officer.,True
"""Mom? Don't freak out, but I'm in the hospital."" ""Bob, you've been a doctor for 8 years now, stop starting every call we have with that.""",True
"Won the lottery for a million dollars today so I decided to donate a quarter of it to charity. I now have $999,999.75",True
Why do midgets make bad parents? Cause they struggle to put food on the table,True
"G/f left a note on the fridge. ""It's not working. Can't take it anymore."" Opened the fridge &amp, the light came on. What the hell did she mean?",True
My favorite sexual position is the JFK. I splatter all over her while she screams and tries to get out of the car.,True
Why was the 6 month old African baby crying? It was having a mid life crisis,True
"3 men are on a boat. They have 4 cigars, but nothing to light them with. They throw a cigar overboard &amp, the boat becomes a cigar lighter.",True
What do you call cows that have a sense of humor? Laughing stock.,True
What do you call a singing laptop? A Dell,True
I have a phobia of over engineered buildings. It's a complex complex complex.,True
"When life gives Charlie Sheen lemons, he fucks them and gives them lemon-aids",True
"My girlfriend said to me ""sex is better on vacation"". That wasn't a very nice postcard to receive.",True
What's the worst animal to play cards with? A cheetah. Because it'll rip your face off.,True
"My wife told me to take a spider out instead of killing it. We went and had drinks. Cool guy, wants to be a web designer.",True
I like my puns like I like my sausages. The wurst ones are the best.,True
I almost got raped in jail. My family takes monopoly way too seriously.,True
My doctor diagnosed me with cancer and Alzheimer's. At least it isn't cancer.,True
"What's the difference between American teenage girls &amp, Muslim teenage girls? American teenage girls get stoned BEFORE they have sex.",True
What should you do when life gives you melons? Get tested for dyslexia.,True
The girl I lost my virginity to was retarded. I wanted my first time to be special.,True
I haven't talked to my wife in three weeks. I didn't want to interrupt her.,True
"Rick Astley will let you borrow any movie from his Pixar collection, except one. He's never gonna give you Up",True
One in every two and a half men is HIV positive.,True
How many ants does it take to rent a house? Ten ants,True
What's 18 inches long and makes women scream at night? Crib Death.,True
What did the Mexican Firefighter name his twin sons? José and Hose B,True
My girlfriend just dumped me for talking too much about video games. What a ridiculous thing to fallout 4,True
I tried to sue the airport for misplacing my luggage. I lost my case.,True
Why do pediatricians get so frustrated? They have very little patients.,True
"What do prime numbers and stoners have in common? The higher they are, the more spaced out they get",True
I'm addicted to having money in the bank. I really do suffer from withdrawals.,True
Today I gave my dead batteries away - Free of charge!,True
You hear about the newest member of the X-Men? Caitlyn Jenner,True
My boss said he's going to fire the employee with the worst posture. I've got a hunch it might be me.,True
Where would you park your camel? The Camelot.,True
What did the vampire say to the teacher? See you next period!,True
What do you call a teacher that doesn't fart in public? A private tooter.,True
"Crocodiles can grow up to 20 feet, but most have just four.",True
"Mike Tyson was arrested for beating up a pizza waitress. As he was finish eating, she asked ""You wanna box for the rest of your pizza?""",True
"There's two fish in a tank. One turns to the other and says 'You man the guns, I'll drive'",True
Damn girl are you a smoke detector? Because you're super annoying and won't shut up,True
What do you call a dictionary on drugs? High definition.,True
"I went to the doctor and he said ""don't eat anything fatty."" I asked "" no bacon? No steak?"" He replied ""No fatty, just don't eat anything! """,True
Why do pencils shave? To look sharp.,True
"A mexican magician told the audience he'll disappear on the count of three. He said ""Uno, dos"" *POOF*. He disappeared without a tres.",True
"I want to tell a joke about Steve Jobs, but won't because it's not PC.",True
"Life is like a box of chocolates, it doesn't last as long for fat people.",True
"To the guy in the wheelchair who stole my camouflage jacket...You can hide, but you can't run.",True
A Japanese man once tried to fake his own death. His family didn't bereave him.,True
What's Gordon Ramsay's favorite movie? IT'S FUCKING FROZEN,True
"I, for one, like Roman Numerals",True
What is the difference between a well dressed man on a unicycle and a poorly dressed man on a bicycle? Attire,True
Unfortunately I lost my Korean friend the other day. So Yung. She was my Seoul mate.,True
"Thank you, student loans, for helping me get through college. I don't think I can ever repay you.",True
"I hate those people who knock on your door and tell you how you need to be ""saved"" or you'll ""burn."" Stupid firemen",True
Moses was the first person to use Control-C as a shortcut.,True
What's the difference between Dubai and Abu Dhabi? People in Dubai don't like the Flintstones but people in Abu Dhabi doooooo.,True
I like my women how I like my bicycles. Chained up in the garage and two tired for movement.,True
"The Dentist says, ""When was the last time you flossed?"" The Patient replies, ""You should know, you were there!""",True
How did Rihanna find out Chris Brown was cheating on her? She found another women's lipstick on his knuckles.,True
My grandfather had a stroke this week. He saw a picture of my grandmother when she was younger and couldn't help himself.,True
What kind of water do you put into a waterbed? Spring water,True
"Here's a FedEx joke - actually, you'll get it tomorrow",True
Why are 9/11 victims the best readers? They can go through 94 stories in seconds!,True
"A cop pulled over a Rabbi on Yom Kippur and said ""hey you were speeding"". The Rabbi replied ""no, I'm fasting"".",True
"If I got $1 every time a woman said I was't her type, I'd be her type.",True
"When I get mad I count down from ten out loud. I was arrested, the cops mistook me for a bomb.",True
Dave drowned. So at the funeral we got him a wreath in the shape of a lifesaver. It's what he would have wanted.,True
"I received an email from Google. It said, ""At Google Earth we can read maps backwards "" I thought, ""That's just spam.""",True
"My ex wife died so to honor her, I poured a fine, 12 year old bottle of scotch on her grave. But first I filtered it through my kidneys.",True
Why did the computer crash? Because it had a bad driver!,True
What do you call a terrorist's girlfriend?  A Guantanamo Bae,True
What does the sign of an out of business brothel say? Beat it. We're closed.,True
Why are there no transvestites in space? Because there is zero drag.,True
America is going to suffer if Donald Trump becomes president. You could say they are going toupée for it.,True
"A policeman knocked on the door &amp, said, ""It looks like your wife has been in an accident..."" I said ""Yes but she has a great personality!""",True
"I remember the last thing my grandfather said to me before he kicked the bucket... ""How far do you think I can kick this bucket?""",True
"What's the difference between a 'hippo' and a 'Zippo'? One's really heavy, and the other's a little lighter.",True
How's Donald Trump going to get rid of all the Mexicans? Juan by Juan.,True
I threw a party for people who can't ejaculate. Nobody came.,True
Why is Def Leppard the best band to listen to while driving? Because you only need one arm to drum along,True
I'm really pleased with my new fridge magnet. So far I've got eight fridges.,True
"Have you ever seen Puns: The Musical? If not, you really should. It's a great play on words.",True
Why did the cyclops quit teaching? He had only one pupil.,True
What was Spiderman's major in college? Web Design,True
"It may be illegal to steal kitchen utensils, but what can I say? I'm a whisk taker",True
How do you blind an Asian woman? Put a windshield in front of her.,True
Did you hear about the pessimistic German vegetarian? He feared the wurst,True
I hate when people ask me what I'm see myself doing in 5 years. Its not like I have 2020 vision.,True
What does Donald Trump tell Barack Obama supporters? Orange Is The New Black,True
Anyone need a job? I hear Malaysia Airlines is looking for people.,True
Jared Fogle of Subway started and ended his career the same way. Trying to get into smaller pants.,True
"A waiter walks up to a table full of Jewish women dining and asks ""ladies, is anything ok?""",True
Diarrhea must be hereditary because it runs in your jeans.,True
Did you know humans are born with four kidneys? Two of them grow into adult knees.,True
What did the depressed ghost say to the psychiatrist? Thanks for lifting my spirits.,True
Why did 10 die? Because he was in the middle of 9/11,True
Hear about the baby with AIDS?  It never gets old,True
"Why does Beyonce say ""To the left, to the left""? Because black people have no rights.",True
"Geno Smith went to throw a punch back, but it was short a few yards.",True
What does idk stand for? Literally everyone I ask says they don't know.,True
"I hate it when homeless people shake their change cups at me. I get it, you have more money than me. No need to be a dick about it.",True
I seriously hate it when a couple starts having an argument in front of you. They could have least waited until I got dressed and left.,True
"Can you believe that my neighbor knocked at my door at 2AM!? Luckily, I was up playing my drums.",True
"Two blondes fell down a hole. One said, ""It's dark in here isn't it?"" The other replied, ""I don't know, I can't see.""",True
Today someone was killed with a starter pistol. Police think it might be race related.,True
"I know a lot of jokes about unemployed people, but none of them work",True
"Somebody actually complimented me on my driving today. They left a note on the windshield. It said, ""Parking fine"", so that was nice.",True
"""You miss 100% of the shots you don't take""...is terrible advice for a recovering alcoholic.",True
"When my employer asked if I had a criminal record I guess ""highest number of robberies in an hour"" wasn't the answer he was looking for.",True
Why do only 9/10 dentists recommend Crest toothpaste? The last dentist is busy killing a lion.,True
What do you call a marine who can't swim? A submarine.,True
Several toilets were stolen last night. Police say they have nothing to go on.,True
"Is the KKK a good source of Potassium? Yes, because they're all bananas.",True
"My boss said ""You're the worst fucking train driver ever. How many trains have you derailed to date?"" I replied ""It's hard to keep track.""",True
Why does a milking stool only have three legs? Because the cow has the udder.,True
50% of Japanese doctors have Cataracts. The other 50% drive Rincolns.,True
"My wife told me she wanted the body of a stripper, but she screamed when I brought her one.",True
My friend really changed when she became a vegetarian. It's like I've never seen herbivore.,True
I've finally stopped drinking for good. Now I drink for evil,True
What did the Indian boy say to his mom before he left? Mumbai,True
What concert ticket costs 45 cents? 50 Cent featuring Nickelback,True
Why did the guitarist go to jail? For fingering A minor,True
Why do fish live in salt water? Because pepper makes them sneeze.,True
This joke is so dark that I hope it doesn't get shot by the police.,True
My doctor asked if I drink to excess. I told him I'll drink to anything.,True
"I was going down on this chick when I noticed her pussy tasted like horse semen. I stopped and said ""Oh, so that's how you died, Grandma.""",True
"My gf broke up with me, saying ""You believe you're a Transformer. It's stupid."" I said, ""But, I can change!"" She said, ""There you go again!""",True
"Never have unprotected sex with a cannibal. next thing you know, you'll have a baby in the oven.",True
I suggested to my wife that she'd look sexier with her hair back. Which is apparently an insensitive thing to say to a cancer patient.,True
What do you call a bear in the rain? A drizzly bear.,True
They are the nosiest type of pepper. They are always jalapeño in your business,True
What do you call crystal clear urine? 1080pee,True
Pretty soon the only place you will be able to buy a Confederate flag will be the black market. Oh the irony.,True
What is the capital of Greece? About £10,True
Why do girls always get mad when I try to read their shirts? It's not my fault I'm blind.,True
I started an emo salsa band. We're called Hispanic at the Disco,True
If Donald Trump gets elected president there's gonna be hell toupée.,True
Did you hear about the woman who got attacked by a gang of mimes? They performed unspeakable acts on her.,True
What do you call a sleepwalking nun? A roamin' Catholic,True
Did you hear about the mathematician who's afraid of negative numbers? He'll stop at nothing to avoid them.,True
What do you do if your kids start smoking? Take them out of the oven.,True
Why is the hipster sweating? Because he wore a scarf before it was cool.,True
I thought my vasectomy would keep my wife from getting pregnant. But apparently it just changes the color of the baby.,True
